"year","HHID","h15cq2","h15cq3","h15cq4","h15cq5","h15cq6","h15cq7","h15cq8","h15cq9","h15cq10"
2009,"3213002306",601,,,1500,,,,,
2009,"3213002307",302,,,,,18000,,,
2009,"3213002307",305,,,,,,,500,
2009,"3213002307",310,66,,,6,6000,,,1000
2009,"3213002307",451,54,1,50,,,,,50
2009,"3213002307",452,46,9,2700,,,,,300
2009,"3213002309",302,,,,,7000,,,
2009,"3213002309",305,,,,,,,5000,
2009,"3213002309",308,3,0.75,1500,,,,,2000
2009,"3213002309",310,66,,,,,28,28000,1000
2009,"3213002309",451,54,2,100,,,,,50
2009,"3213002309",452,47,1,1200,,,,,1200
2009,"3213002309",453,46,1,1500,,,,,1500
2009,"3213002309",455,,,700,,,,,
2009,"3213002309",457,84,1,800,,,,,800
2009,"3213002309",461,,,2400,,,,,
2009,"3213002309",468,,,1000,,,,,
2009,"3213002309",503,,,3500,,,,,
2009,"3213002310",302,,,,,6000,,,
2009,"3213002310",305,,,,,,,7500,
2009,"3213002310",308,3,1,2500,,,,,2500
2009,"3213002310",310,66,,,,,20,10000,500
2009,"3213002310",451,54,2,100,,,,,50
2009,"3213002310",452,47,1.5,3000,,,,,2000
2009,"3213002310",455,,,1200,,,,,
2009,"3213002310",457,84,1,900,,,,,900
2009,"3213002310",503,,,9500,,,,,
2009,"3213002801",302,,,,,20000,,,
2009,"3213002801",305,,,,,,,5000,
2009,"3213002801",308,27,2,1200,,,,,600
2009,"3213002801",310,66,,,,,10,10000,1000
2009,"3213002801",451,54,2,100,,,,,50
2009,"3213002801",452,47,2,2600,,,,,1300
2009,"3213002801",453,46,1,1000,,,,,1000
2009,"3213002801",457,84,2,2000,,,,,1000
2009,"3213002801",467,,,7000,,,,,
2009,"3213002801",503,,,8000,,,,,
2009,"321300280103",302,,,,,6000,,,
2009,"321300280103",305,,,,,,,1000,
2009,"321300280103",308,3,2,6000,,,,,3000
2009,"321300280103",310,66,,,,,5,5000,1000
2009,"321300280103",451,54,4,200,,,,,50
2009,"321300280103",452,42,4,4800,,,,,1200
2009,"321300280103",457,84,2,1800,,,,,900
2009,"321300280103",461,,,15000,,,,,
2009,"321300280103",465,,,15000,,,,,
2009,"321300280103",467,,,12000,,,,,
2009,"321300280103",604,,,1400,,,,,
2009,"3213002802",302,,,,,20000,,,
2009,"3213002802",305,,,,,,,10500,
2009,"3213002802",308,27,1,600,,,,,600
2009,"3213002802",310,66,,,,,20,20000,1000
2009,"3213002802",451,54,2,100,,,,,50
2009,"3213002802",452,47,2,2400,,,,,1200
2009,"3213002802",455,,,1200,,,,,
2009,"3213002802",457,84,1,900,,,,,900
2009,"3213002802",468,,,,,,,400,
2009,"3213002802",502,,,500,,,,,
2009,"3213002804",302,,,,,5000,,,
2009,"3213002804",304,,,,,,,4000,
2009,"3213002804",305,,,,,,,1500,
2009,"3213002804",308,3,1,1500,,,,,1500
2009,"3213002804",310,66,,,,,4,4000,1000
2009,"3213002804",451,54,4,200,,,,,50
2009,"3213002804",452,47,3,3600,,,,,1200
2009,"3213002804",457,84,1,800,,,,,800
2009,"3213002804",502,,,7500,,,,,
2009,"3213002804",503,,,4000,,,,,
2009,"3213002805",302,,,,,6000,,,
2009,"3213002805",305,,,,,,,18000,
2009,"3213002805",308,28,1,600,,,,,600
2009,"3213002805",310,66,15,7500,,,,,500
2009,"3213002805",451,54,8,400,,,,,50
2009,"3213002805",452,47,2,2400,,,,,1200
2009,"3213002805",453,46,1,1800,,,,,1800
2009,"3213002805",455,,,1500,,,,,
2009,"3213002805",467,,,1000,,,,,
2009,"3213002805",503,,,200,,,,,
2009,"3213002805",504,,,3500,,,,,
2009,"3213002805",604,,,,,,,500,
2009,"3213002806",302,,,,,4000,,,
2009,"3213002806",305,,,,,,,8000,
2009,"3213002806",308,28,2,1000,,,,,500
2009,"3213002806",310,66,,,,,4,4000,1000
2009,"3213002806",451,54,8,400,,,,,50
2009,"3213002806",452,47,2,2000,,,,,1000
2009,"3213002806",454,,,500,,,,,
2009,"3213002806",455,,,500,,,,,
2009,"3213002806",463,,,12000,,,,,
2009,"3213002806",468,,,500,,,,,
2009,"3213002806",502,,,1500,,,,,
2009,"3213002806",504,,,2000,,,,,
2009,"3213002807",302,,,,,3000,,,
2009,"3213002807",304,,,8500,,,,,
2009,"3213002807",305,,,,,,,4500,
2009,"3213002807",308,28,1,600,,,,,600
2009,"3213002807",310,66,,,,,4,4000,1000
2009,"3213002807",451,54,3,150,,,,,50
2009,"3213002807",452,47,1,1000,,,,,1000
2009,"3213002807",455,,,800,,,,,
2009,"3213002808",302,,,,,15000,,,
2009,"3213002808",305,,,,,,,500,
2009,"3213002808",308,28,2,1200,,,,,600
2009,"3213002808",310,66,,,,,12,12000,1000
2009,"3213002808",451,54,6,300,,,,,50
2009,"3213002808",452,47,2,2400,,,,,1200
2009,"3213002808",455,,,1500,,,,,
2009,"3213002808",604,,,1000,,,,,
2009,"321300280803",302,,,,,5000,,,
2009,"321300280803",305,,,,,,,500,
2009,"321300280803",308,28,2,1200,,,,,600
2009,"321300280803",310,66,,,,,4,4000,1000
2009,"321300280803",451,54,2,100,,,,,50
2009,"321300280803",452,47,2,2400,,,,,1200
2009,"321300280803",467,,,5000,,,,,
2009,"321300280803",601,,,1000,,,,,
2009,"321300280803",604,,,,,,,1000,
2009,"321300280806",302,,,,,3500,,,
2009,"321300280806",305,,,,,,,6000,
2009,"321300280806",308,28,2,1200,,,,,600
2009,"321300280806",310,66,,,,,4,4000,1000
2009,"321300280806",451,54,3,150,,,,,50
2009,"321300280806",452,47,2,2400,,,,,1200
2009,"321300280806",455,,,800,,,,,
2009,"321300280806",457,84,1,900,,,,,900
2009,"3213002809",302,,,,,5000,,,
2009,"3213002809",305,,,,,,,6000,
2009,"3213002809",308,28,2,1200,,,,,600
2009,"3213002809",310,66,,,,,10,10000,1000
2009,"3213002809",451,54,4,200,,,,,50
2009,"3213002809",452,47,2,2400,,,,,1200
2009,"3213002809",455,,,300,,,,,
2009,"3213002809",461,,,6000,,,,,
2009,"3213002809",468,,,500,,,,,
2009,"3213002809",502,,,5000,,,,,
2009,"3213002810",302,,,,,15000,,,
2009,"3213002810",305,,,,,,,500,
2009,"3213002810",308,3,0.5,1200,,,,,2400
2009,"3213002810",310,66,,,,,10,10000,1000
2009,"3213002810",451,54,4,200,,,,,50
2009,"3213002810",452,47,2,2400,,,,,1200
2009,"3213002810",461,,,7000,,,,,
2009,"3213002810",502,,,1800,,,,,
2009,"3213002810",503,,,150,,,,,
2009,"3213002810",604,,,,,,,1500,
2009,"3213003001",302,,,,,5000,,,
2009,"3213003001",305,,,,,,,6000,
2009,"3213003001",308,3,0.25,500,,,,,2000
2009,"3213003001",310,66,,,,,6,6000,1000
2009,"3213003001",451,54,2,100,,,,,50
2009,"3213003001",452,47,,,,,1,900,900
2009,"3213003001",455,,,700,,,,,
2009,"3213003001",467,,,1000,,,,,
2009,"3213003001",502,,,4000,,,,,
2009,"3213003002",302,,,,,15000,,,
2009,"3213003002",306,,,,,,,3000,
2009,"3213003002",308,28,1,500,,,,,500
2009,"3213003002",310,66,,,,,12,24000,2000
2009,"3213003002",451,54,2,100,,,,,50
2009,"3213003002",452,47,8,8000,,,,,1000
2009,"3213003002",453,46,2,1500,,,,,750
2009,"3213003002",454,,,700,,,,,
2009,"3213003002",455,,,2500,,,,,
2009,"3213003002",457,84,1,800,,,,,800
2009,"3213003002",467,,,10000,,,,,
2009,"3213003002",468,,,250,,,,,
2009,"3213003002",604,,,500,,,,,
2009,"3213003003",302,,,,,5000,,,
2009,"3213003003",305,,,500,,,,,
2009,"3213003003",306,,,,,,,5000,
2009,"3213003003",308,28,6,3000,,,,,500
2009,"3213003003",310,66,,,6,6000,,,1000
2009,"3213003003",451,54,8,400,,,,,50
2009,"3213003003",452,47,2,4400,,,,,2200
2009,"3213003003",457,84,1,900,,,,,900
2009,"3213003003",461,,,4500,,,,,
2009,"3213003003",467,,,8000,,,,,
2009,"3213003004",303,,,,,,,15000,
2009,"3213003004",305,,,,,,,18000,
2009,"3213003004",308,27,3,1500,,,,,500
2009,"3213003004",310,66,,,,,10,10000,1000
2009,"3213003004",451,54,2,100,,,,,50
2009,"3213003004",452,47,1,1200,,,,,1200
2009,"3213003004",457,84,1,1000,,,,,1000
2009,"3213003004",502,,,6000,,,,,
2009,"3213003005",302,,,,,12000,,,
2009,"3213003005",303,,,,,,,10000,
2009,"3213003005",305,,,2000,,,,,
2009,"3213003005",308,3,1,2500,,,,,2500
2009,"3213003005",310,66,,,,,4,10000,2500
2009,"3213003005",451,55,8,400,,,,,50
2009,"3213003005",452,47,4,4800,,,,,1200
2009,"3213003005",455,,,15000,,,,,
2009,"3213003005",461,,,17000,,,,,
2009,"3213003005",469,,,4000,,,,,
2009,"3213003005",502,,,4000,,,,,
2009,"3213003006",302,,,,,15000,,,
2009,"3213003006",305,,,1000,,,,,
2009,"3213003006",308,3,1,2200,,,,,2200
2009,"3213003006",310,66,,,,,6,6000,1000
2009,"3213003006",451,54,6,300,,,,,50
2009,"3213003006",452,47,6,6000,,,,,1000
2009,"3213003006",455,,,1500,,,,,
2009,"3213003006",463,,,4000,,,,,
2009,"3213003006",467,,,4500,,,,1000,
2009,"3213003006",604,,,1000,,,,,
2009,"3213003007",302,,,,,5000,,,
2009,"3213003007",305,,,,,,,10000,
2009,"3213003007",308,3,0.75,1500,,,,,2000
2009,"3213003007",310,66,,,,,4,14000,3500
2009,"3213003007",451,54,4,200,,,,,50
2009,"3213003007",452,47,2,2200,,,,,1100
2009,"3213003007",458,,,500,,,,,
2009,"3213003007",461,,,8200,,,,,
2009,"3213003007",467,,,2500,,,,,
2009,"3213003007",502,,,1000,,,,,
2009,"3213003007",503,,,3000,,,,,
2009,"3213003007",604,,,500,,,,,
2009,"3213003008",302,,,,,5000,,,
2009,"3213003008",305,,,1000,,,,,
2009,"3213003008",308,28,4,2000,,,,,500
2009,"3213003008",310,66,,,,,2,2000,1000
2009,"3213003008",451,54,2,100,,,,,50
2009,"3213003008",452,47,2,2400,,,,,1200
2009,"3213003008",455,,,,,,,700,
2009,"3213003009",302,,,,,10000,,,
2009,"3213003009",305,,,,,,,12000,
2009,"3213003009",308,3,0.5,1000,,,,,2000
2009,"3213003009",310,66,,,,,8,8000,1000
2009,"3213003009",451,54,5,250,,,,,50
2009,"3213003009",452,47,2,2200,,,,,1100
2009,"3213003009",454,,,1000,,,,,
2009,"3213003009",455,,,800,,,,,
2009,"3213003009",457,84,1,800,,,,,800
2009,"3213003009",502,,,2400,,,,,
2009,"3213003010",302,,,,,45000,,,
2009,"3213003010",305,,,,,,,500,
2009,"3213003010",308,3,0.5,1200,,,,,2400
2009,"3213003010",310,66,,,,,2,2000,1000
2009,"3213003010",451,54,3,150,,,,,50
2009,"3213003010",452,47,1.5,1800,,,,,1200
2009,"3213003010",455,,,700,,,,,
2009,"3213003010",457,84,1,900,,,,,900
2009,"3213003010",461,,,2500,,,,,
2009,"3213003010",467,,,2000,,,,,
2009,"3213003010",503,,,600,,,,,
2009,"4013000301",301,,,7500,,,,,
2009,"4013000301",304,,,500,,,,,
2009,"4013000301",308,3,1,2000,,,,,
2009,"4013000301",310,66,,,4,8000,,,2000
2009,"4013000301",451,54,4,200,,,,,50
2009,"4013000301",452,47,2,2400,,,,,1200
2009,"4013000301",453,46,1,2000,,,,,2000
2009,"4013000301",454,,,1000,,,,,
2009,"4013000301",455,,,5000,,,,,
2009,"4013000301",457,84,3,3000,,,,,1000
2009,"4013000301",465,,,6000,,,,,
2009,"4013000301",468,,,500,,,,,
2009,"4013000301",604,,,18700,,,,,
2009,"4013000303",302,,,,,10000,,,
2009,"4013000303",308,27,2,2000,,,,,1000
2009,"4013000303",310,66,,,,,12,30000,2500
2009,"4013000303",451,54,2,100,,,,,50
2009,"4013000303",452,47,3,4500,,,,,1500
2009,"4013000303",454,,,1000,,,,,
2009,"4013000303",455,,,700,,,,,
2009,"4013000303",457,84,1,700,,,,,700
2009,"4013000303",502,,,50000,,,,,
2009,"4013000303",604,,,4700,,,,,
2009,"4013000304",302,,,,,6000,,,
2009,"4013000304",308,4,4,8000,,,,,2000
2009,"4013000304",310,64,4,16000,,,,,1000
2009,"4013000304",451,54,4,200,,,,,50
2009,"4013000304",452,47,6,8400,,,,,1400
2009,"4013000304",453,48,3,3000,,,,,1000
2009,"4013000304",454,,,800,,,,,
2009,"4013000304",455,,,2500,,,,,
2009,"4013000304",463,,,28000,,,,,
2009,"4013000304",467,,,20000,,,,,
2009,"4013000304",502,,,11000,,,,,
2009,"4013000304",604,,,33100,,,,,
2009,"401300030406",302,,,,,3000,,,
2009,"401300030406",308,4,15,7500,,,,,500
2009,"401300030406",309,22,0.5,2000,,,,,4000
2009,"401300030406",310,66,30,60000,,,,,2000
2009,"401300030406",451,54,7,350,,,,,50
2009,"401300030406",452,48,30,12000,,,,,400
2009,"401300030406",453,46,4,10000,,,,,2500
2009,"401300030406",455,,,4000,,,,,
2009,"401300030406",463,,,150000,,,,,
2009,"401300030406",465,,,60000,,,,,
2009,"401300030406",467,,,60000,,,,,
2009,"401300030406",503,,,90000,,,,,
2009,"4013000305",302,,,,,60000,,,
2009,"4013000305",308,3,5,12000,,,,,2400
2009,"4013000305",310,66,,,12,48000,,,2000
2009,"4013000305",451,54,10,500,,,,,50
2009,"4013000305",452,47,2,2400,,,,,1200
2009,"4013000305",467,,,10000,,,,,
2009,"4013000305",604,,,3000,,,,,
2009,"4013000306",302,,,,,5000,,,
2009,"4013000306",308,4,3,9000,,,,,3000
2009,"4013000306",310,66,,,,,4,8000,2000
2009,"4013000306",451,54,5,250,,,,,500
2009,"4013000306",452,47,4,4800,,,,,1200
2009,"4013000306",454,,,800,,,,,
2009,"4013000306",455,,,2500,,,,,
2009,"4013000306",465,,,15000,,,,,
2009,"4013000306",502,,,46000,,,,,
2009,"4013000306",604,,,1000,,,,,
2009,"4013000307",302,,,,,15000,,,
2009,"4013000307",308,3,1,2000,,,,,2000
2009,"4013000307",310,66,,,,,32,48000,1500
2009,"4013000307",451,54,2,100,,,,,50
2009,"4013000307",452,47,0.05,700,,,,,1400
2009,"4013000307",453,46,1,1000,,,,,1000
2009,"4013000307",454,,,800,,,,,
2009,"4013000307",455,,,500,,,,,
2009,"4013000307",457,84,1,1000,,,,,1000
2009,"4013000307",463,,,2500,,,,,
2009,"4013000307",465,,,3000,,,,,
2009,"4013000307",501,,,25000,,,,,
2009,"4013000307",604,,,1500,,4000,,,
2009,"4013000308",302,,,,,20000,,,
2009,"4013000308",308,3,2,5000,,,,,2500
2009,"4013000308",310,66,,,,,4,16000,4000
2009,"4013000308",451,54,3,150,,,,,50
2009,"4013000308",452,47,3,4200,,,,,1400
2009,"4013000308",454,,,600,,,,,
2009,"4013000308",455,,,800,,,,,
2009,"4013000308",457,84,1,900,,,,,900
2009,"4013000308",465,,,20000,,,,,
2009,"4013000308",467,,,15000,,,,,
2009,"4013000308",502,,,6500,,,,,
2009,"4013000308",604,,,2100,,,,,
2009,"401300030903",302,,,,,20000,,,
2009,"401300030903",308,3,1.5,3000,,,,,2000
2009,"401300030903",309,10,1,20000,,,,,20000
2009,"401300030903",451,54,3,150,,,,,50
2009,"401300030903",452,47,2,2800,,,,,1400
2009,"401300030903",455,,,4000,,,,,
2009,"401300030903",467,,,20000,,,,,
2009,"401300030903",604,,,25000,,,,,
2009,"4013000310",302,,,,,20000,,,
2009,"4013000310",305,,,,,,,18000,
2009,"4013000310",308,3,2,5000,,,,,2500
2009,"4013000310",310,66,,,10,20000,,,2000
2009,"4013000310",451,54,3,150,,,,,50
2009,"4013000310",452,47,1,1300,,,,,1300
2009,"4013000310",453,46,1,2000,,,,,2000
2009,"4013000310",454,,,800,,,,,
2009,"4013000310",455,,,1500,,,,,
2009,"4013000310",457,84,4,4000,,,,,1000
2009,"4013000310",464,,,40000,,,,,
2009,"4013000310",467,,,5000,,,,,
2009,"4013000501",302,,,,,3000,,,
2009,"4013000501",304,,,500,,,,,
2009,"4013000501",305,,,500,,,,,
2009,"4013000501",308,3,1,2400,,,,,2400
2009,"4013000501",310,66,,,30,24000,,,800
2009,"4013000501",451,54,4,200,,,,,50
2009,"4013000501",452,47,1,1400,,,,,1400
2009,"4013000501",453,46,1,1000,,,,,1000
2009,"4013000501",454,,,800,,,,,
2009,"4013000501",455,,,1600,,,,,
2009,"4013000501",456,,,3000,,,,,
2009,"4013000501",463,,,7000,,,,,
2009,"4013000501",465,,,1500,,,,,
2009,"4013000501",468,,,1000,,,,,
2009,"4013000501",503,,,2100,,,,,
2009,"4013000501",604,,,3000,,,,1500,
2009,"4013000502",302,,,,,3000,,,
2009,"4013000502",305,,,500,,,,,
2009,"4013000502",308,27,3,1500,,,,,500
2009,"4013000502",310,66,,,2,1000,,,500
2009,"4013000502",451,54,3,150,,,,,50
2009,"4013000502",452,47,1,1200,,,,,1200
2009,"4013000503",302,,,,,25000,,,
2009,"4013000503",308,3,1,2400,,,,,2400
2009,"4013000503",310,66,8,8000,,,,,1000
2009,"4013000503",451,54,8,400,,,,,50
2009,"4013000503",452,47,8,12000,,,,,1400
2009,"4013000503",454,,,800,,,,,
2009,"4013000503",455,,,5000,,,,,
2009,"4013000503",457,84,3,3000,,,,,1000
2009,"4013000503",461,,,6000,,,,,
2009,"4013000503",463,,,6000,,,,,
2009,"4013000503",464,,,30000,,,,,
2009,"4013000503",465,,,2000,,,,,
2009,"4013000503",467,,,30000,,,,,
2009,"4013000503",502,,,18000,,,,,
2009,"4013000503",604,,,10000,,,,,
2009,"4013000503",605,,,30000,,,,,
2009,"4013000504",302,,,,,10000,,,
2009,"4013000504",308,3,1,2000,,,,,2000
2009,"4013000504",310,66,,,30,30000,,,1000
2009,"4013000504",451,54,2,100,,,,,50
2009,"4013000504",452,47,1,1700,,,,,1700
2009,"4013000504",454,,,800,,,,,
2009,"4013000504",455,,,1500,,,,,
2009,"4013000504",502,,,41000,,,,,
2009,"4013000504",604,,,,,,,1500,
2009,"401300050402",302,,,,,2000,,,
2009,"401300050402",308,3,0.5,1000,,,,,2000
2009,"401300050402",310,66,8,8000,,,,,1000
2009,"401300050402",451,54,4,200,,,,,50
2009,"401300050402",452,47,7,8400,,,,,1200
2009,"401300050402",454,,,900,,,,,
2009,"401300050402",455,,,3000,,,,,
2009,"401300050402",457,84,1,1000,,,,,1000
2009,"401300050402",604,,,500,,,,,
2009,"4013000507",302,,,16000,,,,,
2009,"4013000507",308,4,30,6000,,,,,200
2009,"4013000507",310,66,,,4,1200,,,300
2009,"4013000507",457,84,12,12000,,,,,1000
2009,"4013000507",463,,,3000,,,,,
2009,"4013000507",467,,,600,,,,,
2009,"4013000507",502,,,22200,,,,,
2009,"4013000507",604,,,11500,,,,,
2009,"4013000508",302,,,,,25000,,,
2009,"4013000508",305,,,500,,,,,
2009,"4013000508",308,3,1,2000,,,,,2000
2009,"4013000508",310,66,,,12,12000,,,1000
2009,"4013000508",451,54,4,200,,,,,50
2009,"4013000508",452,47,4,5600,,,,,1400
2009,"4013000508",454,,,2000,,,,,
2009,"4013000508",465,,,3000,,,,,
2009,"4013000508",467,,,20000,,,,,
2009,"4013000508",502,,,72000,,,,,
2009,"4013000508",604,,,1500,,,,,
2009,"4013000509",308,3,1,2500,,,,,2500
2009,"4013000509",310,66,,,2,2000,,,1000
2009,"4013000509",451,53,2,100,,,,,50
2009,"4013000509",452,47,1,1300,,,,,1300
2009,"4013000509",457,84,2,2000,,,,,1000
2009,"4013000510",302,,,,,50000,,,
2009,"4013000510",305,,,500,,,,,
2009,"4013000510",308,3,3,6000,,,,,
2009,"4013000510",310,66,,,8,8000,,,
2009,"4013000510",451,54,2,100,,,,,50
2009,"4013000510",452,47,3,3600,,,,,1200
2009,"4013000510",454,,,1000,,,,,
2009,"4013000510",455,,,4000,,,,,
2009,"4013000510",457,,,1000,,,,,
2009,"4013000510",467,,,6000,,,,,
2009,"4013000510",604,,,5000,,,,,
2009,"4021000201",302,,,,,20000,,,
2009,"4021000201",305,,,,,,,6000,
2009,"4021000201",308,3,1.5,2400,,,,,1600
2009,"4021000201",310,66,,,,,5,5000,1000
2009,"4021000201",451,85,6,300,,,,,50
2009,"4021000201",452,47,1,1300,,,,,1300
2009,"4021000201",454,,,2000,,,,,
2009,"4021000201",455,,,2000,,,,,
2009,"4021000201",467,,,5000,,,,,
2009,"4021000201",502,,,31500,,,,,
2009,"4021000201",604,,,4000,,,,,
2009,"4021000202",302,,,,,250000,,,
2009,"4021000202",305,,,,,,,60000,
2009,"4021000202",308,3,2,5000,,,,,
2009,"4021000202",310,66,,,6,24000,,,
2009,"4021000202",451,85,,,,,5,250,50
2009,"4021000202",452,47,10,15000,,,,,1500
2009,"4021000202",453,46,3,3000,,,,,1000
2009,"4021000202",454,,,4000,,,,,
2009,"4021000202",455,,,6000,,,,,
2009,"4021000202",456,,,20000,,,,,
2009,"4021000202",457,84,3,3000,,,,,1000
2009,"4021000202",462,,,50000,,,,,
2009,"4021000202",465,,,3000,,,,,
2009,"4021000202",467,,,50000,,,,,
2009,"4021000202",502,,,100000,,,,,
2009,"4021000202",604,,,50000,,,,,
2009,"4021000203",302,,,,,100000,,,
2009,"4021000203",305,,,,,,,12000,
2009,"4021000203",308,3,0.6,1500,,,,,2400
2009,"4021000203",310,66,,,,,8,4000,500
2009,"4021000203",451,85,4,200,,,,,50
2009,"4021000203",452,47,3,5100,,,,,1700
2009,"4021000203",454,,,800,,,,,
2009,"4021000203",455,,,2000,,,,,
2009,"4021000203",457,84,1,1000,,,,,1000
2009,"4021000203",465,,,1500,,,,,
2009,"4021000203",467,,,5000,,,,,
2009,"4021000203",604,,,2500,,,,,
2009,"4021000204",302,,,,,10000,,,
2009,"4021000204",304,,,,,,,24000,
2009,"4021000204",308,3,1.5,2700,,,,,1800
2009,"4021000204",310,85,1,10000,,,,,10000
2009,"4021000204",451,85,4,200,,,,,50
2009,"4021000204",452,47,2,3000,,,,,1500
2009,"4021000204",454,,,1000,,,,,
2009,"4021000204",455,,,3000,,,,,
2009,"4021000204",457,,,1000,,,,,
2009,"4021000204",467,,,12000,,,,,
2009,"4021000204",502,,,45000,,,,,
2009,"4021000204",604,,,2700,,,,,
2009,"4021000205",302,,,,,200000,,,
2009,"4021000205",305,,,,,,,18000,
2009,"4021000205",308,3,2,3000,,,,,1500
2009,"4021000205",310,66,30,30000,,,,,1000
2009,"4021000205",451,54,1,500,,,,,500
2009,"4021000205",452,47,4,6000,,,,,1500
2009,"4021000205",454,,,800,,,,,
2009,"4021000205",455,,,3000,,,,,
2009,"4021000205",467,,,5000,,,,,
2009,"4021000205",502,,,52000,,,,,
2009,"4021000205",604,,,2000,,,,,
2009,"4021000206",302,,,,,7000,,,
2009,"4021000206",305,,,,,,,4000,
2009,"4021000206",308,3,0.2,500,,,,,2500
2009,"4021000206",310,66,7.5,7500,,,,,1000
2009,"4021000206",451,85,4,200,,,,,50
2009,"4021000206",452,47,1,1000,,,,,1000
2009,"4021000206",455,,,1000,,,,,
2009,"4021000206",465,,,1000,,,,,
2009,"4021000206",604,,,500,,,,,
2009,"4021000207",302,,,,,80000,,,
2009,"4021000207",305,,,,,,,9000,
2009,"4021000207",308,3,4,8000,,,,,2000
2009,"4021000207",310,66,10,10000,,,,,1000
2009,"4021000207",451,54,1,500,,,,,500
2009,"4021000207",452,47,4,1000,,,,,1000
2009,"4021000207",453,46,1,2000,,,,,
2009,"4021000207",454,,,1000,,,,,
2009,"4021000207",455,,,2000,,,,,
2009,"4021000207",457,84,1,1000,,,,,
2009,"4021000207",467,,,4000,,,,,
2009,"4021000207",502,,,199000,,,,,
2009,"4021000207",603,,,35000,,,,,
2009,"4021000208",302,,,,,25000,,,
2009,"4021000208",305,,,,,,,6000,
2009,"4021000208",308,3,1,2000,,,,,2000
2009,"4021000208",310,66,,,,,6,6000,1000
2009,"4021000208",451,85,4,200,,,,,50
2009,"4021000208",452,47,2,3000,,,,,1500
2009,"4021000208",455,,,1500,,,,,
2009,"4021000208",604,,,,,2000,,,
2009,"4021000209",302,,,,,30000,,,
2009,"4021000209",305,,,,,,,4000,
2009,"4021000209",310,66,,,,,5,5000,1000
2009,"4021000209",451,85,3,150,,,,,50
2009,"4021000209",452,47,1,2500,,,,,2500
2009,"4021000209",454,,,1000,,,,,
2009,"4021000209",455,,,2000,,,,,
2009,"4021000209",467,,,5000,,,,,
2009,"4021000209",502,,,4000,,,,,
2009,"402100020901",303,,,,,,,5000,
2009,"402100020901",305,,,,,,,6000,
2009,"402100020901",308,3,0.5,1200,,,,,2400
2009,"402100020901",310,66,,,,,,10000,1000
2009,"402100020901",451,85,2,100,,,,,50
2009,"402100020901",452,47,,,,,1,1700,1700
2009,"402100020901",455,,,,,,,1000,
2009,"402100020901",457,84,1,1000,,,,,1000
2009,"402100020901",604,,,1200,,,,,
2009,"4021000210",305,,,,,,,6000,
2009,"4021000210",308,3,2,3700,,,,,
2009,"4021000210",310,66,,,,,5,5000,1000
2009,"4021000210",451,85,4,200,,,,,50
2009,"4021000210",452,47,4,5200,,,,,1300
2009,"4021000210",455,,,3000,,,,,
2009,"4021000210",501,,,5000,,,,,
2009,"4021000210",502,,,25000,,,,,
2009,"4021000210",503,,,20000,,,,,
2009,"4021000210",604,,,1000,,,,,
2009,"4023000701",302,,,,,20000,,,
2009,"4023000701",305,,,,,,,8000,
2009,"4023000701",308,26,4,4000,,,,,1000
2009,"4023000701",310,66,,,10,10000,,,1000
2009,"4023000701",451,85,6,300,,,,,50
2009,"4023000701",452,48,8,2400,,,,,300
2009,"4023000701",453,46,2,1600,,,,,800
2009,"4023000701",455,,,2500,,,,,
2009,"4023000701",457,84,1,1000,,,,,
2009,"4023000701",465,,,16000,,,,,
2009,"4023000701",502,,,28000,,,,,
2009,"4023000701",604,,,1800,,1500,,,
2009,"4023000702",302,,,,,8000,,,
2009,"4023000702",305,,,,,,,6000,
2009,"4023000702",308,26,2,2000,,,,,1000
2009,"4023000702",310,66,,,,,8,8000,1000
2009,"4023000702",451,85,5,250,,,,,50
2009,"4023000702",452,48,3,900,,,,,300
2009,"4023000702",453,46,1,1500,,,,,1500
2009,"4023000702",455,,,1500,,,,,
2009,"4023000702",457,84,1,1000,,,,,1000
2009,"4023000702",502,,,3400,,,,,
2009,"4023000702",604,,,,,1500,,,
2009,"4023000703",302,,,,,5000,,,
2009,"4023000703",305,,,,,,,7500,
2009,"4023000703",308,26,1,1000,,,,,1000
2009,"4023000703",310,66,,,7,7000,,,1000
2009,"4023000703",451,85,5,250,,,,,50
2009,"4023000703",452,47,0.5,900,,,,,900
2009,"4023000703",453,48,1,1000,,,,,1000
2009,"4023000703",455,,,700,,,,,
2009,"4023000703",457,,,1000,,,,,
2009,"4023000703",502,,,10000,,,,,
2009,"4023000703",604,,,500,,,,,
2009,"4023000704",302,,,,,10000,,,
2009,"4023000704",305,,,,,,,30000,
2009,"4023000704",308,3,2,6000,,,,,3000
2009,"4023000704",310,66,,,,,15,15000,1000
2009,"4023000704",451,85,,,,,6,300,50
2009,"4023000704",452,47,,,,,1,1500,1500
2009,"4023000704",453,46,2,2000,,,,,1000
2009,"4023000704",454,,,800,,,,,
2009,"4023000704",455,,,3000,,,,,
2009,"4023000704",457,84,1,1000,,,,,1000
2009,"4023000704",461,,,2000,,,,,
2009,"4023000704",463,,,6000,,,,,
2009,"4023000704",467,,,5000,,,,,
2009,"4023000704",502,,,13500,,,,,
2009,"4023000704",503,,,25000,,,,,
2009,"4023000704",604,,,3000,,,,,
2009,"4023000706",302,,,,,10000,,,
2009,"4023000706",305,,,,,,,12000,
2009,"4023000706",308,28,4,2000,,,,,500
2009,"4023000706",310,66,,,,,8,8000,1000
